,shopper_id,seniority,found_rate,picking_speed,accepted_rate,rating
1280,269e72bd217e031210dac0d4959a27ad,0,0.8704,1.38,0.96,4.84
1281,7e78196c487a1b84e1e069e6f0f07021,0,0.8929,1.13,1.0,4.88
1282,ba72976208da75a37ab4eee9f74bb882,1,0.8392,1.73,0.8,4.88
1283,f0a3e9bd48bc9c31016bc7cd474f8d99,0,0.8429,1.33,0.96,4.84
1284,778c16753faa83b8b9266c143f449344,0,0.8778,1.09,0.88,4.52
1285,7a3261a213f21061016569ff31b08a19,0,0.8355,1.45,0.92,4.52
1286,b0084ed317df22b807557c2991a32049,0,0.9108,1.14,1.0,5.0
1287,1e2b26c29e232c73bff0050b97362725,1,0.8448,2.0,0.72,4.84
1288,d49edbf90047bb30aa326faaa7fd341d,0,0.8664,1.36,1.0,4.68
1289,7fc33ab6d7326a0340aa62172a0ef1cb,0,0.8637,1.63,1.0,4.92
1290,468a7cb11cd4d000240255dd546c673a,1,0.836,1.68,0.84,4.77
1291,6aada5884caa0876f1803d1d72fd21d5,0,0.8341,1.17,0.92,4.92
1292,bc0e4c734a6e9c3596e0dcf0bf8c657a,0,0.9194,1.1,1.0,4.8
1293,fe5370d6c2b59eb3f900e27d4dcb9aa6,0,0.8746,1.26,1.0,4.96
1294,6b223fbd0be233048cd94799fc9133fa,0,0.8768,1.22,1.0,4.92
1295,fe89c90028e1e2576250c2c09b8833f2,0,0.8842,1.23,0.96,4.8
1296,619260117f0fc6cf016e43829fee6268,1,0.8614,1.47,0.36,4.83
1297,816d894e7d59cf1e60a7e8dafa56fff1,2,0.825,1.27,0.88,4.92
1298,0ac51a5c63e5eba91f64797d5de49466,2,0.8297,2.61,0.88,4.92
1299,12619782df3539c7c3a8fca8fcce1712,1,0.8451,3.38,0.88,4.88
1300,cd10cf9059765c7ef6ca978492f1b4f6,0,0.841,1.82,1.0,4.84
1301,91cb72d5b51b9059f4a4c728ffa73dfd,0,0.8664,1.56,1.0,4.91
1302,926c870500f9865c3518ecb5a337b831,1,0.8616,2.75,0.8,4.6
1303,0b10c5c3b72bc567baea1faf8fe13d5b,2,0.8241,3.61,0.8,5.0
1304,d2d5b39f8e67585ce1901c7990f23104,0,0.9104,1.8,0.96,4.44
1305,64b868a7349b4a96372e9b18686f7d43,0,0.8478,1.88,0.96,4.92
1306,00da3bb7e6512db2beb4a7442fdc0248,1,0.8026,3.25,0.92,4.44
1307,c0bd4f948b7f2a458329dba623674748,1,0.8282,1.84,0.68,4.83
1308,6a8dc068967465e2e15a058d2b86b3af,0,0.8641,1.02,0.96,5.0
1309,2e7b6bc4be272ffda5cab9b4cc59b3ea,0,0.874,1.72,0.96,4.96
1310,a5a43a8edfb631265feccf17c570a64b,2,0.8665,2.38,1.0,4.92
1311,e8264fb693162b93e4465f30c9e8cc6d,2,0.7857,1.17,0.88,4.96
1312,008826a579c58010e4d611c1b4823972,3,0.8610823018458196,2.19,1.0,4.2
1313,968e5a6a900911f063cfe00d557697b8,1,0.8287,1.57,0.92,4.92
1314,f755ef6714145f261adddd6f60fe419f,0,0.8785,1.87,1.0,4.8
1315,4fbe8dda7d3fec8401ff87397b20f790,0,0.8629,1.0,1.0,4.96
1316,11f837df46c2e40985d09b50a9c3ffcf,1,0.8252,3.08,0.96,4.84
1317,710f3097b22bc00aaa3ddbcad90120a4,2,0.8315,1.64,1.0,4.8
1318,b7bc6a8784c5a5a432a4445c07ed83fe,0,0.8864,1.06,1.0,4.96
1319,958bc2c8671d6353205366b7aba5f4d3,2,0.8544,1.39,0.92,4.92
1320,dbc569696325d0a3611640c2f94c750e,2,0.8549,1.74,0.92,4.84
1321,3cfe2383573c9bb6706f57ac720277b0,2,0.8610823018458196,2.19,0.866666666666667,4.91
1322,dceb2e44aaaa488d2c28e345870abc2c,0,0.83,1.12,0.88,4.92
1323,2ccbec75062d70f2f9dac166209e06c6,0,0.8389,1.04,0.96,4.84
1324,bd9c4f43cf0b3b642af67426175267af,0,0.8687,1.26,0.96,4.96
1325,1b25d222f5e1d861ccfca5495a1dc08c,0,0.8759,1.57,0.92,4.92
1326,f2631d86ab7a17d07152072be8ced5a7,0,0.8902,1.31,0.96,4.92
1327,64bb0740c19db7d0af99f3ca28200a54,0,0.8742,1.26,0.88,5.0
1328,deab3cbcc3ec4063b7eac6033d76b8bf,0,0.8663,1.0,1.0,4.92
1329,d8e616888720f4b78ead2f73b8e6c891,0,0.8685,1.82,1.0,4.84
1330,a4fcee64f446c56e2cb3a139933a328c,1,0.8523,1.54,0.68,4.8
1331,1271ceebfb577a5dd6fbbf4a66ac53a1,1,0.8474,1.55,0.84,4.68
1332,d5417af362ffb383707c681f52116441,2,0.8933,1.79,0.928571428571429,4.89
1333,b758413b1e279910fc49c95bd90c1f0c,1,0.8708,3.09,1.0,4.95
1334,9112545839edb1fca2d54fab784989f0,1,0.8357,2.12,0.76,4.84
1335,d84a11cf3e7e3dab9bf23b70b8c578e0,0,0.8435,1.25,0.92,4.88
1336,7c26fabf5f21abebe5abf3df3a467882,0,0.8929,1.53,1.0,4.84
1337,6aaeb64310c132ed492b46078486c81e,1,0.8203,2.0,0.76,4.84
1338,43c8359d78c430cbfa7f2276fa22ab53,1,0.8854,2.31,0.84,4.81
1339,f26cd429abeb7035ce2e38e37bab670d,0,0.8811,1.12,0.92,4.92
1340,a0ac4efea515519b760d18962752a2a9,0,0.856,1.33,0.96,4.92
1341,e739645f70ef09e35b12688e430ff49f,0,0.8599,1.52,0.96,4.88
1342,e6a7963e1740abffec4f742db20231ab,2,0.8283,2.11,0.92,5.0
1343,dba5603ce4d937d1a85b691f45713206,3,0.8610823018458196,2.19,0.90827641969344,4.848428057553903
1344,d454d6509af902d121fdf60f693ead63,0,0.8926,1.62,0.96,4.84
1345,a9b1df850f9a00413900ac33a83e2072,1,0.8707,3.11,0.88,4.68
1346,dbdbd3a3d9960c75aa5446f47a1a7cec,0,0.8806,1.0,0.92,4.84
1347,207f596b40f530773ba0222130643afa,2,0.8610823018458196,2.19,1.0,4.6
1348,9dfe75e3d72f5e9b65df859320d0e318,0,0.8651,1.14,1.0,4.52
1349,4cbc2a0a7a2d13fa89edc013059e36f8,0,0.8619,1.7,1.0,4.8
1350,4d95563d4593414a4eb3c00d23749373,0,0.905,1.11,1.0,4.76
1351,b918d0df0e737da092399510d92ed5c8,0,0.8757,1.6,1.0,4.8
1352,a9683780f31d26e183c5f3473f470a5e,0,0.9223,1.0,0.96,5.0
1353,f5def734efe9bd9cca4ee956db1dc4cb,2,0.8477,1.93,0.92,4.76
1354,6de52ccc600d817afcb771bc94e89ed0,2,0.8443,1.93,0.96,4.96
1355,5608492c257cc535e652be547434a040,1,0.7748,2.0,0.92,4.92
1356,dcc19cc7c4661ddc4f5d307b01494bf4,0,0.8682,1.47,0.96,4.84
1357,df9ce80fc56bc1202159b89cc9345039,1,0.8353,2.67,0.68,4.76
1358,bb3f3621137cc9fa36b80b47780dd4ec,1,0.8122,3.45,0.72,5.0
1359,251707c54e9516ea5676b61e8d7c094c,1,0.8141,2.26,0.8,5.0
1360,3ba82a0eaf06e3e47e8447188a643a80,1,0.8205,1.64,0.76,4.88
1361,d379f38c5372272fb438152bf48c7622,3,0.8610823018458196,2.19,0.90827641969344,4.848428057553903
1362,dd644e95ba0a3c130b349dfa121c2497,1,0.8610823018458196,2.19,0.32,4.96
1363,cfafb67bc09fef200da9cbeafed54e00,0,0.8668,1.45,0.92,4.92
1364,d0eec436bbef656c729caa8d90571675,2,0.8328,2.75,0.96,4.84
1365,d273afa53e5d847dc1641f253a98c0a1,1,0.8775,1.55,0.8,4.8
1366,2edc3a56c1e863a383caf19ae246e56e,0,0.8647,1.35,0.88,4.84
1367,ed29593c5ac5aac0ed1924f1f889a619,0,0.8591,1.27,1.0,4.96
1368,7a411b7f6fee8c2b86e417c7c6f3438b,0,0.8889,0.98,0.92,4.77
1369,880680b4990dbec4ee99cc2a8bfc9732,2,0.8889,2.33,1.0,4.76
1370,3445eaf58472664529bbfb67c824f431,1,0.831,2.07,0.56,4.56
1371,4710f1ddc7bc1b4afbcd4263c9180955,1,0.7586,1.81,0.96,4.92
1372,83ca3b88e49955ff8603b4752295c3d3,1,0.7963,2.44,0.96,4.8
1373,923eeef1c4495458351dbfa5c159ff19,2,0.8613,2.55,0.92,5.0
1374,2b167d04e2901e1858739de920c15ecd,0,0.8659,1.14,0.96,4.92
1375,d43334c0a6aa5c3ef69d62c7475b715b,1,0.8972,1.13,0.68,4.92
1376,ef553653b785be6457b0f7a33c47de8c,0,0.868,1.88,0.92,4.6
1377,8e309d8a3a42dd1c4266ff975b0b40db,0,0.8761,1.5,0.92,5.0
1378,dba9888f32e00025f0381d6627bf8ccd,0,0.895,1.63,1.0,4.88
1379,d001722f5559e54deb443a11f5564d98,0,0.8788,1.15,1.0,4.76
1380,9e25764b7bf9fbcd5e4e0c6556ac400c,0,0.8811,1.11,0.88,5.0
1381,c4f9b36a742e537da79ea9d2b6582bb9,0,0.8746,1.2,0.92,4.84
1382,1e919e96babf63ede5da1d6ef47573c8,0,0.8185,1.47,1.0,5.0
1383,b78920fce1a03e2826a9a113d781e910,2,0.8485,3.2,1.0,5.0
1384,ec06aa144a70729be668da3913cb9c05,0,0.8948,1.2,0.92,4.88
1385,59cf74daf5968d9294fda654e14697bf,0,0.8547,1.57,0.96,4.76
1386,426e73bceb758f8a8ecbef3aef24d708,0,0.8358,1.67,1.0,4.72
1387,cb697271e06fde3195fde64e608f3e6d,1,0.8656,1.14,0.84,4.68
1388,6eec2e57f4322a1e53cc744c21c107f5,0,0.8552,1.25,0.92,4.84
1389,10e36848d17252e5a7b76fb532cfbad4,1,0.8125,3.36,1.0,4.87
1390,13851f976420f54b2c9e533262204a97,0,0.887,1.64,1.0,4.92
1391,ee5d821e571224b39174cc35dfc8d2d7,1,0.8083,3.48,1.0,4.56
1392,c9082e3735d0f3eab46b416be352a7d8,1,0.8243,2.12,0.96,5.0
1393,a2242914ec4104a131dae650c6996ce7,1,0.9333,1.8,0.8125,4.89
1394,50d0f5f42691e1479dd7c693753b8625,2,0.8719,2.22,0.96,4.96
1395,ee1c4bd90b1920ca5c2e0b4eda016300,1,0.8041,2.5,0.72,4.92
1396,d7ba9a4e26fce6fb7cc1ec17ed2e1734,0,0.8449,1.5,0.92,4.88
1397,b48b4969d1d93f72f206d1048b93d771,2,0.8655,2.21,0.92,4.6
1398,b87ca8b896b413a14cce0d35f516f98c,0,0.8719,1.64,0.92,4.84
1399,7a8c71239325cab77ef992841a116a5b,1,0.8167,2.0,0.8,4.92
1400,d4798072192b4fcd782de688c3b9c956,1,0.8665,2.16,0.84,4.76
1401,85421f210060dc4e5c38970fd003d199,0,0.8438,1.39,0.96,4.96
1402,94677f36236a6c9c559fc63136341a3e,1,0.8128,1.44,0.92,4.92
1403,6c5f29b566468fa89eb63f45beb7da96,0,0.8962,1.23,1.0,4.84
1404,751ba7f22ff63003c10e8c355f2b302b,1,0.7804,4.63,0.8,4.84
1405,12ce534e204ade906059100512f0a107,2,0.8291,2.09,0.96,4.68
1406,070ed350c8952458e85d8e07f072c95d,0,0.8769,1.29,0.96,4.88
1407,2228b19deee9eade7d9c2ea6dbd67963,1,0.8610823018458196,2.19,1.0,4.848428057553903
1408,003b97e845922965d37f7474043f658b,2,0.8366,1.94,1.0,4.88
1409,302ad76a1a7b841bd0ec8718db3f5146,0,0.8818,1.76,0.96,4.8
1410,58207d75a19e84a7e57c1a9efabe5d37,0,0.8527,1.56,1.0,4.8
1411,657c471a07342afe280e7b7bf0ef3a4d,0,0.8834,1.45,0.96,4.84
1412,149609bfcc9f011bc5ed9ee1d473113b,0,0.8263,1.74,0.92,4.8
1413,5779bfa5213253541d1079ffc6d63388,0,0.8169,1.45,0.96,4.88
1414,f1e3560e17faa5fda5c30f8e4281836c,0,0.8704,1.26,0.96,4.96
1415,8e18e7195ac78b3bc69411574a846379,1,0.8704,2.1,0.64,4.68
1416,d81fd8fd09bdab1342d463c2c18dc69d,0,0.8763,1.62,0.96,4.84
1417,e480b653fb09decc10235fd0c634cad5,0,0.8611,1.63,0.88,4.92
1418,8feb42dfc8785b1f47fe92777d78ae36,0,0.9051,1.49,0.92,4.88
1419,8da654db2e43543ffbbbb10914544e71,1,0.8506,1.62,0.84,4.92
1420,1c5c0c6a3078b450767340e07fa003eb,0,0.8374,1.25,0.92,4.92
1421,9a884d3757a67c37f55b8548fc1f1049,0,0.8872,1.18,0.92,4.96
1422,8db14267729511a504bc27624be7e2c9,2,0.8384,1.31,0.92,4.76
1423,12f8cb58042fcc0f7f422a4427adbeea,0,0.8514,1.64,1.0,4.92
1424,e0e91fcae8fd9af1e1bf74c702b787e8,0,0.8855,1.29,0.96,4.92
1425,790f97b50dad8aa269b8c35209086f23,0,0.8931,1.19,1.0,4.76
1426,6d2a553bbc145d2de96273e0b19ff346,1,0.8347,2.1,0.84,4.92
1427,305ad81abd7591527e593ef04d57a14f,0,0.8761,1.6,0.96,4.88
1428,5285d24ea07925ad1a0b43c8be89dc2a,1,0.8338,2.14,0.84,4.84
1429,024c4d6e7b135071db76439b1225d8db,1,0.8547,1.63,0.6,5.0
1430,bbebf2c4285d38a875e84be03ed81a90,2,0.818,1.52,0.96,5.0
1431,91b0d5e9ea0d670619c3f0bca64d63f3,1,0.8575,1.42,0.68,4.96
1432,d9f883b60771288430556cbf83038812,0,0.874,1.21,1.0,4.8
1433,5b23f1f309be578101a0acc463d42016,1,0.8279,1.47,0.8125,4.38
1434,8adce0beb389a6cd56f7cc973b923417,0,0.8873,1.51,0.96,5.0
1435,adec40208eafcc9c9d3a14c7efe255f3,2,0.8578,1.68,0.96,4.88
1436,75914b3053f3b1403b78c33d4a9d45c3,0,0.8677,1.47,0.88,4.68
1437,49ba963e6dc01b9587393e9b31d84f79,0,0.8724,2.0,0.92,4.96
1438,8e87a68829aa7fc150ee3ebaba34fa94,2,0.8509,2.33,1.0,4.76
1439,094a2d047f2610d05d431240e34e3846,3,0.8610823018458196,2.19,1.0,4.848428057553903
1440,54705c1200fc049ac333c89cc25a5b07,0,0.8504,1.64,1.0,4.88
1441,9c543faba503f868a209a984daf3c212,0,0.8648,1.33,0.944444444444444,4.93
1442,115d179723a0ff29ffdd6baa1da426e4,0,0.8547,1.44,0.88,4.52
1443,51212a8e7aa237a6d78bddbe9ff3fb44,0,0.8601,1.65,0.92,5.0
1444,6e0364ccf965f54ebfcaec97528dab1b,0,0.8824,1.38,0.96,4.96
1445,1187f09ceedb2ffe8d18dcc3e11e4fd8,1,0.8781,1.43,0.68,4.76
1446,007c10cf817a62f1c93c606ee36f33de,0,0.8658,1.21,0.92,4.96
1447,46fc164f717faf263059b8e6795997b1,2,0.8399,2.3,0.88,4.76
1448,1def042c85bd2940053edbd8f5366c83,2,0.9289,2.23,0.88,5.0
1449,8c4b2cd8f31ad7a4ad75a6bf819c763a,1,0.8662,2.8,0.8,4.64
1450,89103eeeeaea59aa17522ba1eeb5c978,2,0.8106,3.0,0.92,5.0
1451,9d7aeec1b5ced40b6db44fdb778e6861,2,0.8077,2.88,0.88,4.96
1452,239c0301a20e0906a021bf39d25556d1,2,0.8494,1.72,0.96,4.64
1453,ebea013c6d6e9e2a823463373d347523,2,0.8418,2.1,0.88,5.0
1454,c20968fa73b775ab678356dee8cf957c,0,0.8365,1.37,1.0,4.68
1455,cc0777b9ae718cc28b357ea5885ab305,0,0.8587,1.73,1.0,4.72
1456,108657447499bc65ce9707844fa8b2aa,0,0.8636,1.1,0.96,4.8
1457,d86d96be9be44d674a430595c1c8d8a4,1,0.8887,1.21,0.6,4.88
1458,d4a927645a2dbd0bba4b316012491592,0,0.9035,0.97,1.0,4.84
1459,aa5e45c0000fa800b49911549f013ae5,2,0.8092,2.25,1.0,4.96
1460,8133b166384817c332f9290e27403c34,3,0.7558,2.9,0.473684210526316,5.0
1461,67e58c918dcb35102fe349ab6716c516,2,0.851,2.14,1.0,4.72
1462,914aaa6aaf22b5208b31342e9b0213c9,0,0.8579,1.1,0.96,4.56
1463,df6b8737e175ad2360ad5531bb456059,0,0.8872,1.25,0.96,5.0
1464,61ba786b517325964420d04c1503341d,0,0.875,1.0,1.0,4.92
1465,1824dd45b25045100255031fa295f4f5,0,0.8667,1.53,0.88,4.6
1466,74b44a6bda1730d68250890746efdec8,1,0.8622,2.33,0.76,4.96
1467,419741f3db64df38dc8aa7be9ae59b1d,0,0.8746,1.47,1.0,4.84
1468,eedb6cf3fd799fe1eeb6de4c58aa693d,0,0.8747,1.29,0.96,4.68
1469,fe1a3abb24b8e79af3e85bbfb27c71f4,1,0.8426,4.67,0.88,4.91
1470,5f1c3472a1226e59822c40c83a57061b,2,0.8319,1.86,0.88,5.0
1471,358929aea18741757479ff66f213516d,1,0.8859,1.59,0.8,4.76
1472,822a2adfed17b0bf9135e96b9cfd443f,0,0.8876,0.83,0.92,4.92
1473,ce8651bd6cb3b5ecdfc45e3308f90f73,1,0.8811,2.46,0.826086956521739,4.64
1474,efc6ae34f70252b26ed02559aec27abe,1,0.7815,1.94,0.76,4.88
1475,f662fafcd61d593def70d74d04b7aee7,0,0.8764,1.37,0.92,4.92
1476,01f3fbb3e8dd3edeb00f82e5750b3640,0,0.8384,1.23,0.92,4.92
1477,8a41dc65731cad84633432e5e82a3dd0,1,0.8817,1.1,0.84,4.92
1478,ce575c1ca041e672399b3f13697774d6,0,0.881,1.46,0.96,4.84
1479,d1527ab53fc27b4565aac362c56a8bbf,1,0.8571,1.98,0.80952380952381,4.92
1480,278e1e3dbd7de0fc653bf4500700c6ef,0,0.8755,1.0,1.0,4.92
1481,f647ad5891aef291c0f9e9e5e7e04b46,0,0.877,1.94,0.96,4.8
1482,a052c47ab25d3fdeee550f525c474f23,1,0.8295,1.62,0.863636363636364,4.87
1483,08ce4177c55aac9d8bb74d30cf70ec9a,0,0.885,0.89,0.96,4.92
1484,5de2fa26f084d1a0fd5fc32ee204a4a7,1,0.8725,1.17,0.8,4.76
1485,dbda8d4c3afe40218a0dbda8a06c5b11,1,0.8094,3.48,0.72,4.96
1486,3ae270f6625449929c6b166ce98d395f,3,0.8610823018458196,2.19,0.90827641969344,4.848428057553903
1487,aaad45699a24c8a7308a76be032121ca,0,0.8834,1.25,1.0,4.76
1488,1f556e6023220ef652e38e3ca711277d,2,0.8045,2.81,0.944444444444444,4.93
1489,ccdaa0657e92cb553513e93e34f9a3c6,0,0.8918,1.31,1.0,4.84
1490,92d25b87af3d8d591e1f3a6d63966cf3,0,0.8931,1.69,0.92,4.88
1491,e27411715745599e5e4a4d3e4b76dec8,0,0.8811,1.19,1.0,4.96
1492,a5b9ddc0d82e61582fca19ad43dbaacb,1,0.8313,2.57,0.76,4.92
1493,f30e17882823b37c8f1233a4b0cb33bd,1,0.8648,1.75,0.56,4.92
1494,a950bb7f44cf4253538140e02ae33fb9,2,0.877,2.17,1.0,4.96
1495,87de58ef5b2621e6f6fa8cf055a0c4c4,1,0.8219,2.88,0.8,4.92
1496,48f4f4cc017796e48f2bcde2c7b44452,0,0.8617,1.86,1.0,4.92
1497,9c70d4330fe1d4d55220be936d94327e,0,0.8305,1.76,1.0,4.92
1498,a1b44851c03addb8a8f9927a32963ac7,2,0.8610823018458196,2.19,1.0,5.0
1499,c4486da41ae13fa3b132561affd52912,1,0.859,1.65,0.8,4.8
1500,f1f5f0b43bf8ddc2101406646642d15b,0,0.8944,1.25,1.0,4.96
1501,886eae972aa36942e644bf304aa27bc5,0,0.8691,1.28,1.0,4.79
1502,4624de80cdde5d751f5bc46db4e9f023,2,0.8136,2.0,0.9,5.0
1503,29330bf85c7219e536337278c4de9ede,1,0.8610823018458196,2.19,0.555555555555556,4.848428057553903
1504,e333525119a0802de20cdea9a7d8e767,2,0.8193,2.25,1.0,4.88
1505,bfdbcdc3e3f5b0c56aaceb28f2aca760,2,0.8627,2.07,0.96,4.76
1506,b07846da3452594b06b19f567347007d,0,0.8681,1.27,0.96,4.8
1507,f0f79d71cfbafb75544110ae01890ad6,1,0.8677,2.4,0.64,4.8
1508,27591194cdd284f0da26fbbdc9d2bb1b,1,0.8564,3.5,0.96,4.76
1509,bfbbed7c9d701c8961f9dcad0ba6f1f3,0,0.8869,1.16,0.96,4.96
1510,05dcf7d8fb3cbd358a89c40dcc3f8e67,0,0.8887,1.58,0.96,4.72
1511,2783c94b04196ea23109611dc56d6bc2,2,0.8019,3.64,1.0,4.22
1512,9277d87607b198e30ea524a4ce64f069,3,0.8610823018458196,2.19,0.714285714285714,4.848428057553903
1513,3bb7a24f1687cb45d727d2a4b34b7ce7,3,0.8610823018458196,2.19,0.4,4.848428057553903
1514,2b318b3f202175f450961eee1f6fa471,1,0.8584,3.6,0.708333333333333,4.91
1515,87d2348714ad28ec1b2fc5d4c96ba0b0,1,0.8182,3.42,0.75,4.77
1516,435d69bb24ef0e23f20e286cbc8050e8,2,0.8255,2.4,0.92,4.84
1517,09d31bad8f211f0fd95591fc51e2e15f,0,0.8427,1.48,0.96,4.76
1518,07e2963385ab8651edcfd1fc953d19a4,0,0.8641,1.18,0.96,4.8
1519,f831aeccbf28dd3a7c3dee663a15511e,0,0.8248,1.23,0.88,4.52
1520,fce732d19fc4131c7b819f64c6f1b7ef,1,0.8492,4.12,0.761904761904762,4.64
1521,c498fa5f6b90a63e1b956d1029ada064,2,0.8889,2.5,1.0,5.0
1522,63aa2881f9848930c455c433f82f2204,2,0.874,2.92,0.941176470588235,4.64
1523,e875d313046fe435be7b23f266df35aa,1,0.8221,2.4,0.8,4.92
1524,f2bee76a658d281ff256b9a87f135462,0,0.873,1.41,0.92,4.88
1525,0e56b67f4c1fcb40a884ec2b6443a78a,0,0.8622,1.12,1.0,4.76
1526,846c7176dd6f407591c2ed4d37df6076,0,0.8521,2.0,0.92,4.92
1527,8edbf0e87ef37383a2c56017570e2862,1,0.7885,6.11,0.76,4.75
1528,5896a24562feaabf4ab4fd470a3c7bcf,1,0.8149,2.83,0.96,4.72
1529,40c958d79a020bd65af04250faeea180,0,0.8685,1.17,1.0,4.88
1530,720a71d3aef8aaa3a23297c52aa3ebb3,0,0.8948,1.26,1.0,4.76
1531,03f611c44ebc678fd4c3828bafb8a799,1,0.8610823018458196,2.19,0.4,4.848428057553903
1532,ac31d985da0f7987b781a5af910eb8b8,1,0.8476,1.24,0.76,4.84
1533,ab829411fad2e33dce8e47e4ea9813e5,1,0.8444,2.61,0.8,4.92
1534,a095feb5671680663cb8aad0f6c4315b,0,0.8807,1.0,0.96,4.96
1535,3714c55ae0baa8b4a2de821d918f96e2,0,0.8333,1.38,1.0,5.0
1536,714f1d76b864394fedff3c6a3080ad19,1,0.8894,1.0,0.84,4.84
1537,1e14bb4946fc584519d4b237f1261b1b,1,0.8496,2.09,0.84,4.96
1538,186f8147890811c45a75e4bb19715186,0,0.8112,1.33,0.96,4.88
1539,25ecf47ce899245eda562c63a58afa43,2,0.823,1.23,0.92,4.84
1540,4d979ca7f0250748d174ed2494371654,2,0.8679,2.14,1.0,4.88
1541,d5491d5656c3941589e0dc4b07ef00b0,0,0.9054,1.6,0.96,4.8
1542,22c886c96598c5020f66c044850ef19e,0,0.9053,0.73,0.88,4.92
1543,b1a973d085088a1f105840a5af9aebe1,1,0.7889,2.5,0.6,4.48
1544,ca48282638e66d88524b05bac6dcb044,0,0.865,1.26,0.96,4.76
1545,e24f006f0ba78219f87d07db64022475,0,0.8919,1.07,0.92,4.76
1546,ae1c877a87123457c95d3fbe6cbc76c1,0,0.8801,1.33,1.0,4.84
1547,c9ba2f593e3276d4466908c0c35367a9,0,0.8648,1.8,1.0,4.8
1548,233a792e1e7ae81347fdb57c92fb1fe9,0,0.8545,1.44,1.0,4.92
1549,bb0bea0c6a4a200aa435eaf56a7d8142,0,0.82,2.0,0.88,4.96
1550,e331a4609d521a4b742711b98e97e281,0,0.8738,1.08,0.96,4.76
1551,9de2b118cda6079a10d8ea261752e1d4,1,0.8728,1.5,0.84,4.92
1552,89882a9121afc75e07036f553f0f36b4,0,0.8671,1.71,0.96,4.68
1553,fcec0037dd5f5734d9f8e68325c93f40,2,0.8478,1.4,1.0,4.72
1554,03ab6eb19896a4d8b5b7f388f58ec62d,0,0.8307,1.6,0.96,4.92
1555,126b09b0616a947f99a998137d925d90,0,0.8927,1.53,0.92,4.88
1556,d25e335c88d8caea7866e18f7c49f3dc,0,0.8574,1.25,0.96,4.72
1557,f51b35218d11818f637f1f0eece326ab,2,0.8401,1.3,1.0,4.64
1558,0a775d39be75d83c97b4739b492b2c6f,1,0.8197,1.92,0.84,4.81
1559,cf07b9aaf87b42c6b2b06144b2564ea8,0,0.875,1.43,0.96,4.96
1560,1f9d0ea2419ed1440a940b162411a65d,2,0.9302,3.0,0.956521739130435,4.94
1561,45236031214be1200d9a9505f04067be,1,0.8951,3.26,0.96,4.8
1562,547b0085118f4c967cc5b8df1e8c7b98,0,0.8852,1.21,1.0,4.76
1563,419d947ec61214070509e5a871cad0d0,0,0.8582,1.47,1.0,4.48
1564,b61cd1ed9bc28579f1c5b704453c3ea8,0,0.8919,1.06,1.0,4.76
1565,71b478724e30e25fea4c28e30a5d7669,1,0.803,1.64,0.818181818181818,5.0
1566,c9464ee3fbd1a7c82469e75871e4426f,2,0.8174,2.12,1.0,4.84
1567,ac454102e584e1c77dad2fec56f49d8e,1,0.8578,1.72,0.84,4.6
1568,1f90fc70106984de19b2e3546798cfa8,1,0.8222,2.47,0.8,4.96
1569,3a4b1226f713744391a1b540b87f8625,0,0.8628,1.39,1.0,4.92
1570,3f0137ccb2486f266bd0b5b06554577c,0,0.9115,1.29,0.96,4.64
1571,6373a39f77188772244c65b28c0583b9,0,0.8682,1.94,1.0,4.88
1572,7e89e93d3a81d76a33432be66cca0d3b,1,0.8712,2.24,0.76,4.92
1573,e10009176a081804b4ec77bea04ec24d,0,0.8847,1.5,0.96,5.0
1574,fc26fbbf2146fe85fa7c1a60578154d6,0,0.8831,1.5,0.96,4.88
1575,eca7011cd820d2359ec2108b3f6aa8b0,1,0.8719,1.92,0.64,4.92
1576,bcda2a96f93d5f4dfd934759764d4d56,1,0.852,1.79,0.72,4.96
1577,f767cf65534a1240114c2e597a811574,0,0.8871,1.89,1.0,4.88
1578,83aea035cbad79cf0dd643039bbd85f5,1,0.8762,2.17,0.76,4.88
1579,bf355a12d7915ffdb06bc1c5dfb6a643,0,0.8641,1.48,0.96,4.92
1580,3c9d16bc7e2559ed2217d7e34ec804e3,0,0.8842,2.0,0.944444444444444,4.83
1581,f90a3712444346ed68880e3cabc2edce,0,0.8543,1.77,1.0,4.71
1582,edec1c101a4a19186e6aa3896dd34c5b,1,0.8368,1.83,0.72,4.92
1583,024cdcb1f5232ec5fa95b3a2694a13ea,0,0.8772,1.11,0.92,4.92
1584,e7e0f52bd5446c8a98b6f7c8d41fe6fa,1,0.8268,1.46,0.8,4.84
1585,bf338658d8446cd7a4db659f5910ae46,0,0.8884,1.29,0.96,5.0
1586,5a55d82e54bbf96eda66f06edc83714b,0,0.8824,1.08,0.96,4.76
1587,a6dcdbbfa9140456de7a4e4fef7edcf2,0,0.8442,1.7,0.92,4.96
1588,f2f9063491b2a6adc83912775d2b7d25,1,0.8367,3.67,0.8,4.84
1589,d13515cda6618d6814e61f568abe9e5a,0,0.8775,1.7,0.88,4.84
1590,f98a0f1b5d3b040bcda9f592eeb68adf,0,0.8835,1.32,1.0,4.88
1591,419eaf58bad105d2fdcf963b73b97279,2,0.8218,2.05,0.916666666666667,5.0
1592,1b5d751dfda421c97ba9d6b464aa9699,0,0.9246,1.57,0.96,4.48
1593,47b4d0f9a5ee513d61b5515549ad731f,2,0.8734,2.17,1.0,4.92
1594,604f573873a436764aa162aa7363f3d7,1,0.8351,3.0,0.8,4.94
